,Unnamed: 0,Unnamed: 0.1,학번,학과,전공,전공교수,rec012_nation_cd,과정,수료년도,수료학기,rec012_birth_dt,gpa,rec012_school_term,서류점수,면접점수,인건비총액,학생소속대학명_간호대학,학생소속대학명_경영대학,학생소속대학명_공과대학,학생소속대학명_디자인조형학부,학생소속대학명_문과대학,학생소속대학명_미디어학부,학생소속대학명_법과대학,학생소속대학명_보건과학대학,학생소속대학명_사범대학,학생소속대학명_생명과학대학,학생소속대학명_스마트보안학부,학생소속대학명_심리학부,학생소속대학명_의과대학,학생소속대학명_이과대학,학생소속대학명_정경대학,학생소속대학명_정보대학,학생소속대학명_정보보호학부,학생교육부계열_공학,학생교육부계열_예·체능,학생교육부계열_의학,학생교육부계열_인문·사회,학생교육부계열_자연과학,학생교육부계열_nan,성별_1,성별_2,입학과정_군위탁생,입학과정_외국인,입학과정_정원내신입학,입학과정_정원내재입학,입학과정_정원외-계약학과,입학과정_편입학박사(2학기),입학과정_편입학박사(3학기),입학과정_학연산협동과정,학적_수료,학적_수료연구(재학),학적_수료연구(제적),학적_수료연구(휴학),학적_재학,학적_제적,학적_휴학,학부출신_자교,학부출신_타교,대학원출신_자교,대학원출신_타교,대학원출신_nan
40,40,104,AAHjmCDkuO8WDSVhg0wpv2Rv,교육학과,교육사철학,AAHUWtJSCbYnKu1IofqlwAxV,KOR,박사과정,,,19770815,4.25,2,34.25,48.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
41,41,106,AAESvcy9BqQZS1ZjQULnuOCd,법학과,행정법전공,AAEVpefSx2DfXfxPyN10hOfU,KOR,박사과정,,,19810112,4.5,2,44.9,45.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
42,42,110,AAGU++gRXE9JwybzA5Lay0M9,법학과,상법전공,AAGP9smC3RzjDYZ5+EFbUNse,KOR,박사과정,,,19830108,0.0,1,50.0,36.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
43,43,111,AAGVqhXzwsFyUnQdT1bL3Bv0,법학과,민법전공,AAEwaRO/fo2YpQgZ/w4th6nI,KOR,박사과정,,,19920211,4.33,2,46.2,42.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
44,44,112,AAHO6EN9pv+BpXq719/ZmscH,법학과,상법전공,AAGy0qCzwwAtJbn7rcwu3s9c,KOR,박사과정,,,19850420,4.38,2,50.0,44.3,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
45,45,113,AAEpBk55isXwuBd0Z9p9tU1q,법학과,사회법전공,AAHuFEroarQvf+h+mmKgS4Vl,KOR,박사과정,,,19890811,4.0,2,43.05,43.25,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
46,46,114,AAHKOG1k+caWVrqe64ERnhUn,법학과,행정법전공,AAEVpefSx2DfXfxPyN10hOfU,KOR,박사과정,,,19790103,4.5,1,43.6,43.6,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
47,47,122,AAEF9zEvr4kHQkUeVyXh26ik,국어국문학과,한국어문화교육학,AAFYGqx7PBlD1q4z0UyBp9nH,KOR,박사과정,,,19910213,4.5,2,66.33,27.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48,48,123,AAHcy57JFQhCJTP/2tRe40IK,국어국문학과,한문학전공,AAHjVJnIyzDYbyi/0KMxjML4,KOR,박사과정,,,19950221,4.5,2,68.0,27.33,2400000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
49,49,124,AAEACdvTbDLSkzr4zXGZQSci,국어국문학과,한국어문화교육학,AAFYGqx7PBlD1q4z0UyBp9nH,KOR,박사과정,,,19750919,4.33,2,66.67,28.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
50,50,125,AAGtvP5p1Z1+2/otBeCCdpiQ,국어국문학과,한국어문화교육학,AAFYGqx7PBlD1q4z0UyBp9nH,KOR,박사과정,,,19810220,4.5,2,65.0,27.33,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
51,51,126,AAFg0vaLhTvyjLLr2lSN7P6d,국어국문학과,한문학전공,AAEBkGe3K0l4ZLpPDZCWEjel,KOR,박사과정,,,19960228,4.4,2,69.33,28.33,5400000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
52,52,128,AAGAy1nw415BcB2L7k7QVJgV,국어국문학과,한국어문화교육학,AAFYGqx7PBlD1q4z0UyBp9nH,CHN,박사과정,2020.0,2R,19931216,4.48,4,69.0,30.0,6000000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
53,53,131,AAHok7Of4hoz1DdFqj/7fT8r,교육학과,교육공학,AAH1tSmDwbxFSq2plv3pkoS1,CAN,박사과정,,,19780905,4.38,2,83.65,0.0,2196140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
54,54,132,AAG8Hb3PrtckPj71hXP906aP,교육학과,교육공학,AAH1tSmDwbxFSq2plv3pkoS1,USA,박사과정,,,19840227,4.5,2,81.32,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
55,55,133,AAEQ4RVhxaXs+WcjNJJ0I4u+,교육학과,교육공학,AAH1tSmDwbxFSq2plv3pkoS1,ZAF,박사과정,,,19751007,3.83,1,83.62,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
56,56,134,AAEhlxIkmQDzwEhKNrGhzZDC,교육학과,교육행정학 및 고등교육학전공,AAHDEhgNlUGqXVlgmNwLK1c8,CHN,박사과정,,,19970421,4.25,2,82.33,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
57,57,138,AAGG+ZL0F1Ew5TSz+aI1ZQ/t,법학과,상법전공,AAGMNqtZiukS+JuFosHNL9Gw,KOR,박사과정,2018.0,2R,19831104,4.42,4,40.0,49.3,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
58,58,139,AAGHN8naMpDEjLuqQY5b3LUW,법학과,행정법전공,AAGR7HLUB8bMKpPgkUOAN/E+,KOR,박사과정,,,19841109,4.0,1,40.0,57.99,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
59,59,140,AAHvXBYAiBl18IqVMPi4vfKB,법학과,민법전공,AAHlBt+7nyqFBoz8OAFjxv9c,KOR,박사과정,2018.0,2R,19750611,4.33,4,40.0,49.0,7399944.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
60,60,141,AAGmDB8fSHB/I+dJyJeXWjfC,법학과,지적재산권법전공,AAFCkE6Lc4xn5Jo/4q8FdSKH,KOR,박사과정,2018.0,2R,19881107,4.5,4,38.0,58.55,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
61,61,144,AAHF3m1HCHnlWwYhNjizS+kX,국어국문학과,국어학전공,AAHYvfgFUDoHHKEIqer2mYQR,KOR,박사과정,,,19940829,4.5,2,64.67,28.0,8900000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
62,62,145,AAEhrPWQJgNNbs56Z6Mkxkid,국어국문학과,국어학전공,AAHsYTSSCvVUmYBqu4vIqA9R,CHN,박사과정,,,19900926,4.33,2,84.33,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
63,63,146,AAFG4QnM4DF5O0CdPFxrNpw6,국어국문학과,현대문학전공,AAESZ4t8GQ7lIXygR1yNoFhx,ITA,박사과정,,,19921007,4.5,2,93.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
64,64,148,AAHuBNIXXviXgl5DIpG1S2S5,국어국문학과,한국어문화교육학,AAFYGqx7PBlD1q4z0UyBp9nH,CHN,박사과정,,,19911220,4.5,2,95.67,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
65,65,150,AAEBzzQ5+pwxjYJd6h8Gajvs,국어국문학과,한국어문화교육학,AAFYGqx7PBlD1q4z0UyBp9nH,CHN,박사과정,,,19950519,4.5,2,94.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
66,66,156,AAHz80QbaLRAce6fJk9A8gwl,심리학과,산업 및 조직심리학전공,AAE/w1epWg0KAqw+mzCb5W4O,KOR,박사과정,,,19810727,4.36,3,35.0,50.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
67,67,159,AAFVhb/wS++oQCmTS2dg7sjQ,물리학과,고체물리학전공,AAGay4m8YmN4VPDXo7ooRWQP,KOR,박사과정,,,19870602,3.7,4,40.0,60.0,29500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
68,68,161,AAFz0JLemkYjPr9hJJHtcL6+,물리학과,고체물리학전공,AAGx2gDqYHUFpxZU05sybvsN,KOR,박사과정,2018.0,2R,19870715,4.13,4,40.0,60.0,128249120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
69,69,169,AAGXkfBand9npMMBJs7RX4EC,법학과,헌법전공,AAGrg6Gyhzvz5pK37nH6bZf7,KOR,박사과정,2021.0,1R,19741003,4.25,5,39.0,59.7,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
70,70,170,AAFVYzcj8wrbsS37dSkZSnyR,법학과,상법전공,AAEtbrM8IuGtJu3wy0M3smco,KOR,박사과정,,,19631216,4.33,3,40.0,46.9,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
71,71,171,AAHdopXdyk83zUpnZftxn9ho,법학과,상법전공,AAGP9smC3RzjDYZ5+EFbUNse,KOR,박사과정,,,19820624,4.38,2,40.0,55.9,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
72,72,172,AAEZp3SiYtw6lUSFvDj1kBcg,법학과,헌법전공,AAHkMousrJEsrNiEUrwVl2xe,KOR,박사과정,2018.0,2R,19830512,4.5,4,33.0,55.1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
73,73,174,AAHsuguJ9uvzBZX/JDBTrJ8c,정치외교학과,국제정치전공,AAGS5S+giGfCEMtjHz4Ht51w,KOR,박사과정,,,19850516,3.92,6,42.0,45.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
74,74,175,AAHppAJEQgqwnUcgnc31hMi/,정치외교학과,비교정치전공,AAGTeJF0ybmD5s/J8wYeL+Cd,KOR,박사과정,2020.0,1R,19840112,4.13,4,47.0,45.0,9100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
75,75,176,AAH2DXl2AKfeXsyqun9q0DCE,법학과,상법전공,AAGP9smC3RzjDYZ5+EFbUNse,KOR,박사과정,2020.0,1R,19861025,4.33,4,36.0,50.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
76,76,177,AAFr4QktR78baTf9qcstY/VA,법학과,상법전공,AAGy0qCzwwAtJbn7rcwu3s9c,KOR,박사과정,2020.0,1R,19860524,4.42,4,40.0,55.93,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
77,77,178,AAHoGnmLlovoUEYfi7DHBPp/,국어국문학과,국어학전공,AAHsYTSSCvVUmYBqu4vIqA9R,CHN,박사과정,,,19950924,4.5,2,92.6,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
78,78,179,AAGvSAXoTbcv8F0ZUli/IswX,정치외교학과,정치사상전공,AAHeeH6oHcrbVEQycPErcUWd,KOR,박사과정,2018.0,2R,19810306,4.5,4,41.0,48.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
79,79,192,AAFcTRXHvfwtDzO7RZPm36EO,교육학과,성인계속교육학,AAFYU8vMla8nEdIofQ7Vx/+Z,KOR,박사과정,2017.0,2R,19710322,4.04,4,44.67,45.67,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
80,80,193,AAHqDXQVv7h7dO4BxfVB8d8i,교육학과,성인계속교육학,AAFYU8vMla8nEdIofQ7Vx/+Z,KOR,박사과정,2021.0,1R,19711012,3.85,5,36.17,45.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
81,81,194,AAEOgP68YO6WoKpl/nbbrJKl,교육학과,교육행정학 및 고등교육학전공,AAEV5k8RJCCFDu5lVFsH/34q,KOR,박사과정,2017.0,1R,19850404,4.25,4,35.44,45.33,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
82,82,216,AAHIwYbbpUWp30xDmv2FGwll,교육학과,교육과정학,AAG/q/7EFVvdlEHZn04XE8Vy,KOR,박사과정,,,19900717,4.5,2,49.07,46.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
83,83,217,AAH/hWgxcmAevBFboF+un72Z,교육학과,교육공학,AAH1tSmDwbxFSq2plv3pkoS1,KOR,박사과정,2017.0,1R,19780907,4.21,4,43.33,46.17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
84,84,218,AAFaMgpHiYELGgpZtuWoJ2mt,영어영문학과,영어학전공,AAHv8JhymSAOHmOrE7uWWG2e,KOR,박사과정,2020.0,2R,19831203,4.38,4,40.0,40.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
85,85,220,AAEUv1z7gFO0EnloxpuYpqtI,교육학과,교육공학,AAH1tSmDwbxFSq2plv3pkoS1,KOR,박사과정,2017.0,1R,19820625,4.33,4,44.44,45.33,20700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
86,86,226,AAGSHzOUDoh4ZYkZR14gvIMD,법학과,형법전공,AAFyN5l7tSogybTSDdF+imcH,KOR,박사과정,2018.0,2R,19871110,4.5,4,40.0,59.2,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
