,Unnamed: 0,Unnamed: 0.1,학번,학과,전공,전공교수,rec014_nation_cd,과정,수료년도,수료학기,rec014_birth_dt,졸업년도,졸업학기,gpa,rec014_school_term,서류점수,면접점수,대학원출신,인건비총액,학생소속대학명_간호대학,학생소속대학명_경영대학,학생소속대학명_공과대학,학생소속대학명_디자인조형학부,학생소속대학명_문과대학,학생소속대학명_미디어학부,학생소속대학명_법과대학,학생소속대학명_보건과학대학,학생소속대학명_사범대학,학생소속대학명_생명과학대학,학생소속대학명_심리학부,학생소속대학명_의과대학,학생소속대학명_이과대학,학생소속대학명_정경대학,학생소속대학명_정보대학,학생소속대학명_정보보호학부,학생교육부계열_공학,학생교육부계열_예·체능,학생교육부계열_의학,학생교육부계열_인문·사회,학생교육부계열_자연과학,성별_1,성별_2,입학과정_군위탁생,입학과정_복수학위제,입학과정_외국인,입학과정_정원내신입학,입학과정_정원내재입학,입학과정_정원외-계약학과,입학과정_정원외북탈민,입학과정_편입학석사(2학기),입학과정_편입학석사(3학기),입학과정_학·석사연계과정,입학과정_학연산협동과정,학적_졸업,학부출신_자교,학부출신_타교
36,36,48,AAG2ceNbpTlo+OO6pJrlcl0R,컴퓨터학과,소프트웨어전공,AAHudyIYxDjyjfmBOdinAytX,KOR,석사과정,2020.0,1R,19950808,2020,1R,4.38,4,42.0,43.5,,2520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
37,37,49,AAFn+vDCDqR73lLZpP4Mnr3B,컴퓨터학과,소프트웨어전공,AAHlCxUQwggid/3SmpgwUN2W,KOR,석사과정,2020.0,1R,19940416,2020,1R,4.27,4,45.0,45.0,,38400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
38,38,51,AAGrhUG8bbKF5jQDVF+cK0GB,과학기술학협동과정,과학관리학전공,AAFmghpMMALGcGkvPkDednPJ,KOR,석사과정,2019.0,2R,19890810,2020,1R,4.44,4,45.5,43.5,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
39,39,52,AAEUHokwJCIyl1xnwAoPBrRZ,컴퓨터학과,소프트웨어전공,AAHKtQp9UqNotTTkQaYe8qw+,KOR,석사과정,2020.0,1R,19920720,2020,1R,4.31,4,46.2,47.0,,29460000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
40,40,54,AAHvoJGTWCplgint7Vf2NsfP,컴퓨터학과,소프트웨어전공,AAGTpbn2hlhEnXEkEGBrHBWk,KOR,석사과정,2020.0,1R,19950314,2020,1R,4.5,4,49.0,49.5,,43200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
41,41,55,AAH4R/sSmTxR5tLzL11liNzq,컴퓨터학과,소프트웨어전공,AAHMUVxppkykOrF8temhWvAw,KOR,석사과정,2020.0,1R,19940330,2020,1R,4.33,4,48.0,48.7,,21680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
42,42,56,AAHbHcNtiEAfI6MV0G38OiCV,컴퓨터학과,소프트웨어전공,AAG7NvMi4LDLMT/URLwSoU1A,KOR,석사과정,2020.0,1R,19940202,2020,1R,3.69,4,44.5,44.8,,33970000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
43,43,58,AAEzdTTEmRQRoIO+rQ0/krjN,컴퓨터학과,소프트웨어전공,AAG7NvMi4LDLMT/URLwSoU1A,KOR,석사과정,2020.0,1R,19931026,2020,1R,4.1,4,47.2,48.1,,32908000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
44,44,59,AAF5lqCla3qOoHrnWzLjj6Qr,건축사회환경공학과,사회인프라전공,AAG/k5m8JyuxBPC7I/vkq0VW,KOR,석사과정,2020.0,1R,19930212,2020,1R,4.44,4,46.0,46.5,,42304000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
45,45,60,AAH7UYibCXoY9Kois/ShjBkR,보건안전융합과학과,방사선의과학전공,AAEzq7uArDNPbmNQXuBHS1dr,KOR,석사과정,2020.0,1R,19781225,2020,1R,4.0,4,43.0,45.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
46,46,61,AAEy2vSxPsBvwwWDBA+9uxUD,컴퓨터학과,소프트웨어전공,AAHW/nJYEE7Q/Lg+jCWZCS2V,KOR,석사과정,2020.0,1R,19940505,2020,1R,4.1,4,46.0,46.6,,23950000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
47,47,62,AAEzSTDCXt4lBBEQXWEDtLZN,컴퓨터학과,소프트웨어전공,AAFsZ5rcQZW8ZzegGbjhN498,KOR,석사과정,2020.0,1R,19920925,2020,1R,4.38,4,47.0,47.5,,9360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
48,48,63,AAESTA+FhB2LhrAYqzDhBJXp,보건안전융합과학과,방사선의과학전공,AAFL9ugT+aVHuPmzsHlFbN8w,KOR,석사과정,2020.0,1R,19920824,2020,1R,4.25,4,46.0,48.0,,9730992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
49,49,66,AAFEhwR3mdWyk13rKinjBeCF,컴퓨터학과,소프트웨어전공,AAHlCxUQwggid/3SmpgwUN2W,KOR,석사과정,2020.0,1R,19941022,2020,1R,4.21,4,47.3,47.7,,34903000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
50,50,67,AAFbzrBT4ZgSbvdlK8v1qwUl,컴퓨터학과,소프트웨어전공,AAH50kqWstQqFp1VugQehH0o,KOR,석사과정,2020.0,1R,19940101,2020,1R,4.11,4,48.8,49.3,,38100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
51,51,68,AAG2iKWbvTUFFXN5P8EJUNRs,컴퓨터학과,소프트웨어전공,AAFZ2VmriX3rQcXRM74rVPDs,KOR,석사과정,2020.0,1R,19920610,2020,1R,4.19,4,46.8,47.3,,40519998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
52,52,70,AAE9XJqSoxR0Kv/3C7LgTdLP,컴퓨터학과,소프트웨어전공,AAHKtQp9UqNotTTkQaYe8qw+,KOR,석사과정,2020.0,1R,19840420,2020,1R,4.38,4,48.5,49.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
53,53,71,AAFzIbCUT/Pa1oacIVyNJRtg,컴퓨터학과,컴퓨터교육전공,AAF0lFDsATTbCTQzqOp1rC7V,KOR,석사과정,2020.0,1R,19900311,2020,1R,4.38,4,47.2,48.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
54,54,75,AAGS/+0sg4FJsv8VjfZIMFQP,보건안전융합과학과,방사선의과학전공,AAEzq7uArDNPbmNQXuBHS1dr,KOR,석사과정,2020.0,1R,19881205,2020,1R,4.0,4,46.0,46.0,,33993921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
55,55,79,AAFh2L3TVyJjR8Dc/XuBY9TV,보건안전융합과학과,환경보건안전전공,AAGOovrVcNz2VQ60TLb+twag,KOR,석사과정,2020.0,1R,19920917,2020,1R,4.38,4,45.0,45.0,,19572750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
56,56,81,AAHGYkGri3GFKweFSvm++MHy,영어영문학과,근대영문학전공,AAFfggI1UyoouUlkdC4ijJz9,KOR,석사과정,2018.0,1R,19900531,2020,1R,4.39,4,40.0,30.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
57,57,82,AAGLrDwv5ja2W+zCUJypN/wa,철학과,서양철학전공,AAEm4DtQjP+CqoduKKeWpJmM,KOR,석사과정,2018.0,1R,19900220,2020,1R,4.0,4,27.0,63.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
58,58,83,AAE5SOqTZeapON8QrZ2hsb+z,국어국문학과,현대문학전공,AAHWMo1v3SEzQZvZChaLHtew,KOR,석사과정,2018.0,1R,19920928,2020,1R,4.02,4,38.0,39.0,,4800000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
59,59,84,AAEOapGt+7Ussln92BG+/AGn,교육학과,교육행정학 및 고등교육학전공,AAHDEhgNlUGqXVlgmNwLK1c8,KOR,석사과정,2019.0,1R,19670316,2020,1R,4.06,4,42.0,42.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
60,60,85,AAGjr9a07RjUZRGb2EvelSKV,정치외교학과,비교정치전공,AAHBZzqnU0QE/49QDpe+7A22,KOR,석사과정,2017.0,1R,19890313,2020,1R,4.13,4,42.1,43.2,,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
61,61,86,AAF7evZQz03yx2TQsAkUHW9k,사학과,동양사전공,AAFBKraQqsli+Qwh7Gi8Zf+u,CHN,석사과정,2019.0,2R,19931019,2020,1R,4.15,5,92.0,,,3500000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
62,62,89,AAHuqt6nc5Vd6up3N5fgdrIC,전기전자공학과,제어·로봇·시스템,AAGVaVDMnAJbsoy6IqhpItUd,KOR,석사과정,2020.0,1R,19890630,2020,1R,4.25,4,49.6,49.2,,36241000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
63,63,91,AAFSCmO2k8YsMxhWeVnofkUw,전기전자공학과,신호 및 멀티미디어전공,AAGioczb0MZcdiThVufZfhjq,KOR,석사과정,2020.0,1R,19950208,2020,1R,3.96,4,47.9,49.7,,33194185.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
64,64,92,AAGru99RFC0uf5Eddy+WfvIf,전기전자공학과,반도체 및 나노전공,AAH+0xHd9SnDMZtBH0JmIPUG,KOR,석사과정,2020.0,1R,19911023,2020,1R,4.0,4,44.2,48.9,,14666740.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
65,65,93,AAE114EjHvvTWlcqtBzwFhoQ,전기전자공학과,제어·로봇·시스템,AAGDGLl29YC1WZ2udO/Jhl+/,KOR,석사과정,2020.0,1R,19910729,2020,1R,4.44,4,42.8,48.8,,32080000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
66,66,95,AAFn7afezDBoBDYv+ktGfMpQ,전기전자공학과,제어·로봇·시스템,AAFyitzZ9EL1iIdqOl+j5zOd,KOR,석사과정,2020.0,1R,19940317,2020,1R,4.44,4,45.1,44.7,,43200000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
67,67,96,AAHGjki5k6l90G6JLRFchZQK,전기전자공학과,전기에너지,AAGRTPXixnSpI96DkLMAgUw7,KOR,석사과정,2020.0,1R,19930908,2020,1R,4.5,4,49.7,49.9,,37165792.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
68,68,97,AAFQGe37yQWjbDITT+lVfRPB,전기전자공학과,통신 및 네트워크전공,AAE9GAgYnBT76ywUf8EXt/Yl,KOR,석사과정,2020.0,1R,19940701,2020,1R,4.31,4,48.9,49.4,,30283465.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
69,69,98,AAFqvzX+hp0KJNrf7HgBCaWd,전기전자공학과,반도체 및 나노전공,AAFAdiRzimzpkLB6/eFLLRaK,KOR,석사과정,2020.0,1R,19910228,2020,1R,4.06,4,45.7,46.4,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
70,70,99,AAHVIXErOCYRdZgYYA1Nrohv,전기전자공학과,반도체 및 나노전공,AAFAdiRzimzpkLB6/eFLLRaK,KOR,석사과정,2020.0,1R,19951102,2020,1R,4.44,4,43.3,40.8,,21932800.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
71,71,100,AAF228szJUpm2VXCId2QYzxI,전기전자공학과,컴퓨터공학전공,AAEmu2rCvjUFvMsC38ysOahB,KOR,석사과정,2020.0,1R,19930413,2020,1R,4.25,4,35.8,28.8,,28485000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
72,72,101,AAF/xZhVQR1HBUM9g4UVMiJs,전기전자공학과,통신 및 네트워크전공,AAH0N/gEAzKXntPYBPaq+9jl,KOR,석사과정,2020.0,1R,19941013,2020,1R,4.5,4,49.6,46.9,,47957680.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
73,73,102,AAHUDBpTOgs8mVy3+K+GR0ul,전기전자공학과,전기에너지,AAGRTPXixnSpI96DkLMAgUw7,KOR,석사과정,2020.0,1R,19940212,2020,1R,4.0,4,42.7,46.6,,33770000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
74,74,104,AAHAVw1ikj9Dc0c6l+yf3BOC,전기전자공학과,제어·로봇·시스템,AAGgK5aLYXtqUCEsJUyA69tb,KOR,석사과정,2020.0,1R,19921216,2020,1R,4.31,4,43.1,42.2,,11700000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
75,75,105,AAFcVDO9p/pvW+1/qEQSqmeg,전기전자공학과,전기에너지,AAGRTPXixnSpI96DkLMAgUw7,KOR,석사과정,2020.0,1R,19900707,2020,1R,4.39,4,34.1,33.8,,37968000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
76,76,106,AAHcNpzz14Zy9uIbE+qIN4ed,의학과,내과학전공,AAFm2XghZmOXXIYkYEHGnhnY,KOR,석사과정,2018.0,2R,19880120,2020,1R,3.78,4,32.7,44.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
77,77,107,AAGgJ4Tk1ztBVbrkCIwqpzmw,전기전자공학과,통신 및 네트워크전공,AAEDRkBX7/Ql8YY92VjxsLch,KOR,석사과정,2020.0,1R,19881022,2020,1R,4.25,4,32.8,30.6,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
78,78,108,AAE1BTb8G8Vw08KI+flB/4u2,전기전자공학과,전기에너지,AAHDrYOCBmMfVd1zZyR4RFBP,KOR,석사과정,2020.0,1R,19911205,2020,1R,4.1,4,46.4,48.1,,24038760.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
79,79,109,AAESS70aVdQSzipIkn+wF2oC,전기전자공학과,제어·로봇·시스템,AAECWm7mW2eqo8NVnrXXgVZx,KOR,석사과정,2020.0,1R,19930609,2020,1R,4.17,4,48.7,47.1,,34955000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
80,80,110,AAGTUJcdB3TQqw7FboyMn1BV,전기전자공학과,컴퓨터공학전공,AAHbNTGEEr8V0DqbdeHsw6mR,KOR,석사과정,2020.0,1R,19920324,2020,1R,4.25,4,43.4,47.9,,21520000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
81,81,111,AAFA5lR5hUCNcrE92vQx/mXb,보건과학과,치의기공학전공,AAGC3gcuN8Uq3ar2WyQ3GHyR,KOR,석사과정,2020.0,1R,19910902,2020,1R,3.85,4,47.1,47.9,,4151319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
82,82,112,AAGQiNAvsTA96J7Wdjv5/VA4,화공생명공학과,화공생명공학전공,AAGdCALv8tDzVS5bGNFahoAe,KOR,석사과정,2020.0,1R,19910717,2020,1R,3.88,4,49.25,37.5,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
83,83,113,AAEe4XJGcHGLFrFAW0mNrqAs,신소재공학과,신소재공학전공,AAERuI5Igd84QXSrRlSn6zF+,KOR,석사과정,2020.0,1R,19950323,2020,1R,4.5,4,37.0,55.0,,30452000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
84,84,114,AAH7amXjuRG396zqWrTNrUrS,화공생명공학과,화공생명공학전공,AAG3UgRiZnI8ns5BXTcxNxGC,KOR,석사과정,2020.0,1R,19931107,2020,1R,3.94,4,46.25,35.5,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
85,85,115,AAG5IfE7YjsIDnw21dFChPgz,한국사학과,한국중세사전공,AAF9QnQWF5/3nDYRYLQpxhsp,KOR,석사과정,2017.0,2R,19920111,2020,1R,4.17,4,37.0,45.0,,12600000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
